"file","group","model","scorer","mean","median"
"wicket-1.3.0-incubating-beta-1",2,"DT","LogLoss",0.3,0.3
"wicket-1.3.0-incubating-beta-1",2,"DT","Gmean",0.3,0.3
"wicket-1.3.0-incubating-beta-1",1,"DT","ACC",0.31,0.31
"wicket-1.3.0-incubating-beta-1",2,"DT","BAL_ACC",0.3,0.3
"wicket-1.3.0-incubating-beta-1",2,"DT","AUC",0.3,0.3
"wicket-1.3.0-incubating-beta-1",2,"DT","F1",0.3,0.3
"wicket-1.3.0-incubating-beta-1",2,"DT","F1_W",0.3,0.3
"wicket-1.3.0-incubating-beta-1",1,"RF","MCC",0.36,0.36
"wicket-1.3.0-incubating-beta-1",1,"RF","LogLoss",0.36,0.36
"wicket-1.3.0-incubating-beta-1",1,"RF","Gmean",0.36,0.36
"wicket-1.3.0-incubating-beta-1",3,"RF","ACC",0,0
"wicket-1.3.0-incubating-beta-1",2,"RF","BAL_ACC",0.32,0.32
"wicket-1.3.0-incubating-beta-1",1,"RF","AUC",0.36,0.36
"wicket-1.3.0-incubating-beta-1",1,"RF","F1",0.36,0.36
"wicket-1.3.0-incubating-beta-1",3,"RF","F1_W",0,0
"wicket-1.3.0-incubating-beta-1",6,"KNN","MCC",0.2,0.2
"wicket-1.3.0-incubating-beta-1",4,"KNN","LogLoss",0.28,0.28
"wicket-1.3.0-incubating-beta-1",1,"KNN","Gmean",0.36,0.36
"wicket-1.3.0-incubating-beta-1",5,"KNN","ACC",0.22,0.22
"wicket-1.3.0-incubating-beta-1",1,"KNN","BAL_ACC",0.36,0.36
"wicket-1.3.0-incubating-beta-1",3,"KNN","AUC",0.3,0.3
"wicket-1.3.0-incubating-beta-1",2,"KNN","F1",0.34,0.34
"wicket-1.3.0-incubating-beta-1",2,"KNN","F1_W",0.34,0.34
